"","MD-R-EB-10","MD-R-EB-11","MD-R-EB-12","MD-R-EB-9"
"Rap2c",56.4879,43.4709,82.8915,59.4413
"Gm5387",0,0,0,0
"Mbnl3",3.2495,3.4603,2.1206,3.1495
"Gm7834",0,0.2704,0,0
"Gm5388",0.3077,0.2116,0.1137,0.5787
"Gm23417",0,0,0,0
"Gm14621",0,0,0,0
"Hs6st2",9.9342,5.8431,9.4505,8.7266
"Gm14581",0.5786,0,1.2827,0.6529
"Usp26",0,0.0286,1.7513,2.2521
"Gm7840",0,0,0,0
"Gm22539",0,0,0,0
"1700080O16Rik",0,0,0,0
"Gpc4",81.2415,54.8318,91.3969,93.6286
"Gpc3",843.0534,594.9762,515.458,194.5384
"Gm14582",2.5051,4.8702,5.2333,1.7396
"Mir6384",3.756,5.812,2.0818,0
"Mir717",13.663,9.7578,9.3202,3.558
"A630012P03Rik",5.2811,2.8138,2.9592,1.0478
"Mir363",35.1315,63.0283,81.2723,156.8546
"Mir92-2",0,5.1946,9.7683,17.0474
"Mir19b-2",8.1828,18.2895,30.2352,38.4749
"Mir20b",7.1599,4.4317,20.6356,30.703
"Mir18b",17.943,54.1056,68.8489,121.4881
"Mir106a",0,7.2725,15.6293,19.8886
"Kis2",14.4876,31.9939,49.3677,78.6554
"Gm14586",20.2163,19.117,12.4498,14.8921
"Gm7851",0,0.3659,0,0
"Ccdc160",2.2375,6.7706,8.5981,12.9612
"Gm14607",0,0,0,0
"Gm6539",0,0,0,0
"Rps2-ps13",0.6494,0.268,0.4319,0.7329
"Phf6",35.9214,37.8047,74.5182,71.5056
"Hprt",135.1781,148.9833,223.6329,237.1895
"Mir450b",1.3971,5.7648,0,0
"Mir450-1",3.7767,0,0,0
"Mir450-2",0,0,3.6808,0
"Mir542",1.3478,6.9517,5.9759,0
"Gm28730",18.2935,12.5294,15.1255,2.0305
"Mir351",43.9722,25.0681,28.2196,2.6116
"Mir503",16.1351,16.6448,7.1543,0
"Mir322",49.4413,19.9037,26.7343,0
"C430049B03Rik",101.2532,59.2359,77.0604,10.7596
"Plac1",19.0521,14.7405,9.2851,1.3901
"Fam122b",25.5673,25.0884,32.7479,17.5339
"Fam122c",0,0,0,0
"Gm23718",0,0,0,0
"Gm14585",0.3614,0,0.2003,0.2039
"Mospd1",18.791,18.3077,28.5038,22.383
"Gm14584",6.834,11.3169,6.778,8.7266
"Etd",0,0,0,0
"Gm14597",0.8311,0.5716,1.6891,1.0942
"Rtl8c",9.7132,14.7354,19.6341,10.3163
"Gm14592",0,0,0,0.2308
"Gm14600",0,0,0.2016,0.4104
"Rtl8a",5.4643,4.8458,4.782,2.9209
"Rtl8b",9.7636,10.072,12.0597,6.5058
"4933416I08Rik",0,0,0,0
"AW822252",0.1127,0.3778,0.1874,0.2226
"Ct55",0.0803,0.1656,0.5339,0.6341
"1700013H16Rik",2.2463,6.2758,12.761,14.6808
"Gm6025",0,0,0,0
"Gm14593",13.2483,9.6472,8.6386,14.0708
"Zfp36l3",8.249,7.9557,4.058,5.2327
"Xlr",0.2455,1.1651,1.9051,2.4381
"Gm14599",0,0,0,0
"Gm14589",0,0,0,0
"Atf1-ps",0,0.2918,0.1568,0.3192
"Gm14591",0.2212,0.6844,0.2452,0
"Gm15482",0.2529,0.1044,0.3084,0.1427
"Gm14601",0,0,0,0
"Gm14644",0,0.1827,0,0
"Gm22550",0,0,0,0
"Gm16428",0,0,0,0
"Gm7916",0,0,0,0
"Gm14598",0,0,0,0
"Gm6591",0,0,0,0
"Gm14596",0,0,0,0
"Gm14594",0,0,0,0
"Gm16405",0,0,0,0
"Gm16430",0,0,0,0
"Gm14595",0,0,0,0
"Gm14590",0,0,0,0
"Gm16431",0,0,0,0
"Gm7950",0,0,0,0
"Gm7958",0,0,0,0
"Gm7974",0,0,0,0
"Slxl1",0,0,0,0
"Gm6660",0,0,0,0
"Gm14625",0,0,0,0
"Gm16404",0,0,0,0
"Gm14622",0,0,0,0
"Gm6664",0,0,0,0
"Gm14626",0,0,0,0
"Gm7927",0,0,0.2886,0
"Gm14623",0,0,0,0
"Gm14624",0,0,0,0
"BX001028.1",0,0,0,0
"Gm22103",0,0,0,0
"Gm14638",0,0,0,0
"3830403N18Rik",0.6726,0.2313,0.497,0.1265
"Gm14639",0.3969,0.6823,1.1731,1.4928
"Gm773",0,0.1243,0.1335,0
"Gm14627",0,0,0,0
"1600025M17Rik",0.3209,0.1103,0,0
"Zfp449",17.4076,12.4564,19.8737,12.727
"Gm2155",0.4062,0.0599,0.1287,0
"Smim10l2a",30.2555,23.8529,22.8186,15.2343
"Gm14633",2.9249,2.7659,3.7826,4.6759
"Gm2174",0,0,0,0
"Ints6l",26.8471,20.5119,32.5923,20.9422
"Gm10477",0,0,0,0
"Gm648",0.9914,0.7954,0.2442,0.1243
"Mmgt1",26.9217,27.1023,45.8884,43.1734
"Mir5116",0,0,0,0
"Slc9a6",19.3703,16.2964,22.4184,16.9646
"Gm26312",0,0,0,0
"Fhl1",82.11,55.6843,76.9997,65.4037
"Gm23258",5.4037,5.5744,1.198,3.6587
"Map7d3",7.2516,13.6532,18.8,38.9929
"Adgrg4",0,0.012,0.0259,0
"Brs3",0,0.0426,0,0
"Htatsf1",65.2041,66.949,71.9139,63.6708
"Vgll1",0.28,0.337,0,0
"Gm14718",0,0,0,0
"Cd40lg",0,0,0,0
"Arhgef6",3.6704,3.6758,0.6979,0.8314
"Rbmx",32.1189,35.6445,48.5956,53.233
"Snord61",0,3.329,8.9428,3.6416
"Gm364",0.1594,0.0548,0.1178,0.2998
"Gpr101",0.0212,0.0218,0,0
"Gm14630",0,0,0.5162,1.5765
"Gm5389",0,0,0,0.3298
"Gm14629",0,0,0,0
"Gm8107",0,0,0.0632,0.0643
"Gm8111",0,0,0,0
"Gm14631",0,0,0,0
"Gm25023",0,0,0,0
"Zic3",42.8949,43.5876,82.3136,88.4783
"Gm14649",0,0,0,0
"Gm14647",0,0,0,0
"Gm25851",0,0,0,0
"Gm14645",0,0,0,0
"Gm16436",0,0,0,0.0804
"Gm14650",0.1289,0.1329,0,0.1454
"Gm7071",0,0,0,0
"Gm44333",0,0,0,0
"4930550L24Rik",0.068,0,0,0
"Fgf13",4.2187,4.6166,7.5201,7.752
"Gm26351",0,0,0,0
"Mir504",0,0,0,0
"Gm26487",0,0,0,0
"Gm14890",0,0,0,0
"Gm44500",0,0,0,0
"Gm44318",0,0,0,0
"Gm14887",0,0,0,0
"F9",0,0,0,0
"Gm5637",0.3071,0.1056,0,0.1155
"Gm14891",0,0,0,0
"Mcf2",2.0611,3.6225,3.6105,11.3999
"Atp11c",16.9363,14.6106,27.7352,24.0801
"Gm22287",0,0,0,1.2082
"Mir505",0,1.3131,0,0
"Gm7073",0,0,0,0
"Gm715",0.5514,0.5688,0.1528,1.4001
"Gm14661",0.0559,0.0576,0,0.1261
"Hspa9-ps1",0.6519,0.4891,0.6569,0.4013
"Gm14651",0,0,0,0
"Gm4909",0,0.1488,0,0.1628
"Gm8163",0.1081,0,0.2396,0
"Gm14660",0,0,0,0
"Sox3",4.0498,10.5874,12.5451,32.9919
"Gm14662",0.1561,0.805,1.5571,1.5851
"Gm7076",0,0,0,0
"Rpl7l1-ps1",0.158,0,0,0
"Gm14664",0,0,0.5812,0
"Gm14663",0,0,0,0
"Cdr1os",0,0,0.0115,0.0175
"BX322656.1",0,0,0,0
"Gm24396",0,0,0,0
"Cdr1",0,0,0,0
"Gm4988",0,0,0,0
"Gm14665",0,0,0,0
"Gm14666",0,0.1402,0,0.1534
"Gm14821",0,0,0,0
"Gm14655",0,0,0,0
"Ldoc1",5.9674,7.8569,0.6093,1.9493
"Gm7327",6.5011,5.0751,3.5058,7.7328
"Gm6743",0,0,0.1191,0
"Gm25412",0,0,0,0
"Gm8215",0,0,0,0
"Gm5390",0,0,0,0
"Gm14656",0,0,0,0.2575
"Gm16411",0.1041,0.2149,0.2309,0.7051
"4933402E13Rik",2.0366,2.5095,1.1915,1.0853
"Gm14679",0,0,0,0
"4931400O07Rik",0,0,0,0
"Tslrn1",0,0.1519,0,0
"Gm14678",0,0,0,0
"Gm14677",0,0,0,0
"Sms-ps",0.8324,0.5367,1.6147,1.2916
"Gm8244",0,0,0,0
"Gm6754",0,0,0,0
"Gm14659",0,0,0,0
"Gm14657",0,0,0,0
"Gm8260",0,0,0,0
"Gm6760",0,0,0,0
"3830417A13Rik",15.8192,11.9048,1.3655,2.707
"Slitrk4",0.3407,0.2974,0.8569,1.2568
"Gm24598",0,0,0,0
"Gm14676",0,0.2755,0,0
"Gm26111",0,0,0,0
"Gm14667",0,0,0,0.0958
"Gm14673",0,0,0,0
"Ctag2",0,0,0,0
"Gm14669",0,0,0,0
"Gm14670",0,0,0,0
"Gm14668",0,0,0,0
"Gm14671",0,0,0,0
"Gm14674",0,0,0,0
"4930447F04Rik",0,0,0.1806,0.1839
"Gm23028",0,0,0,0
"Slitrk2",2.3961,2.4864,2.1846,1.6319
"Gm23000",0,0,0,0
"Gm8310",0,0,0,0
"Mir743",0,0,0,0
"Mir743b",0,0,0,0
"Gm14681",50.4506,61.8207,70.4459,62.9079
"Mir742",0,0,0,0
"Mir883a",0,0,0,0
"Mir883b",0,0,0,0
"Mir471",0,0,0,0
"Mir741",0,0,0,0
"Mir463",0,0,0,0
"Mir880",0,0,0,0
"Mir878",0,0,0,0
"Mir881",0,0,0,0
"Mir871",0,0,0,0
"Mir470",0,0,0,0
"Mir465d",0,0,0,0
"Mir465c-1",0,0,0,0
"Mir465b-1",0,0,0,0
"Mir465c-2",0,0,0,0
"Mir465b-2",0,0,0,0
"Mir465",0,0,0,0
"Gm6783",0.0797,0,0,0
"Gm14682",0,0,0,0
"Gm8312",0,0,0,0
"1700036O09Rik",0,0,0,0
"Gm26276",0,0,0,0
"Gm14687",0,0,0,0
"Gm1140",0,0,0,0
"Gm14692",0,0,0,0
"Rpl7a-ps13",0,0,0.2256,0
"4933436I01Rik",0,0,0,0
"Mir201",0,0,0,0
"Mir547",0,0,0,0
"Gm14688",0,0,0,0
"Mir509",0,0,0,0
"Gm4910",0,0,0,0
"Gm5391",1.8688,2.1207,3.3145,1.898
"Gm6806",0,0,0,0
"Gm22332",0,0,0,0
"Gm14701",0,0,0,0
"Gm5638",0.0911,0,0,0
"Gm27979",0,2.1103,0,2.3085
"Gm27838",0,0,0,0
"Fmr1",33.9998,33.9798,62.5309,61.884
"Gm22435",2.685,0,10.913,5.0498
"Fmr1nb",4.4014,4.2882,4.0658,8.0021
"Gm14699",0,0,0,0
"Gm14698",0.0813,0,0.0901,0.0612
"Gm6812",0,0,0.4838,0
"Gm8344",0,0,0,0
"Gm14705",0.1202,0,0.1333,0
"Aff2",2.6957,1.5449,1.9746,1.352
"Gm8172",0.1527,0.3151,0,0.1724
"1700111N16Rik",0,0,0,0.1141
"1700020N15Rik",0,0.2251,0,0.2462
"Ids",13.6321,10.4486,18.6959,17.3855
"1110012L19Rik",59.8975,59.1971,46.3146,33.5597
"4930567H17Rik",0,0,0,0.1539
"Gm16407",0,0,0,0
"Gm14704",0,0,0,0
"Gm6823",0,0,0,0
"Gm16441",0,0,0,0
"Gm14722",0,0,0,0
"Gm14721",0,0,0,0
"Tmem185a",91.1733,77.1238,60.74,31.2258
"Gm14727",0,0,0,0
"Gm14729",0,0,0,0
"Gm6038",0,0,0,0
"Gm8401",0.0659,0,0,0
"Gm14726",0,0,0,0
"Gm14724",0,0.2201,0,0
"Gm14725",0,0,0,0
"Gm14728",0,0,0,0
"Gm14732",0,0,0.233,0
"Gm14731",0,0,0,0
"Rplp1-ps1",0.3321,0,0.3681,0
"Gm22785",0,0,0,0
"Gm8410",0.3787,0.1953,0,0
"Gm6062",0,0,0,0
"Mamld1",0.619,0.5894,1.082,0.3492
"Gm14730",0.1096,0.1131,0,0
"Mtm1",0.7399,0.8141,1.3943,1.2617
"Mtmr1",6.296,5.9301,7.6076,7.2592
"Cd99l2",15.3073,11.7648,11.8387,10.4961
"Gm16189",0.5745,0,0.1274,0.2593
"Gm8421",0,0,0,0
"Gm23945",0,0,0,0
"Hmgb3",114.149,96.066,113.914,92.1828
"Gpr50",0.7839,0.8086,0.8689,1.1373
"Gm14723",0,0,0,0
"Rpl30-ps10",4.622,3.4057,2.9277,2.2353
"Vma21",6.3374,6.3919,13.5978,11.5415
"Gm1141",0.2678,0.3158,0.509,0.3454
"Prrg3",13.5694,12.1537,14.6661,12.403
"Fate1",0.3055,0,0.0847,0.0862
"Cnga2",0,0.1146,0.041,0
"Magea4",0,0,0,0.1364
"Gm47265",0.204,0,0.1131,0
"Gabre",30.5749,23.1565,16.7315,7.7249
"Mir224",6.9853,5.7648,0,3.1531
"Mir452",18.8686,16.684,2.988,7.6045
"Magea10",0,0,0,0
"Gabra3",1.5765,3.0719,6.0193,10.74
"Gm14735",0.1113,0,0,0.1256
"Mir767",0,0,0,0
"Mir105",0,0,0,0
"Gm23461",0,0,1.1868,0
"Gm14736",0,0,0,0
"Gabrq",0.107,0.0662,0.1186,0.0725
"Magea9-ps",0,0,0,0
"Cetn2",38.2096,42.5039,63.1854,60.1612
"Nsdhl",61.6363,51.9023,76.5133,54.9637
"Gm14684",0,0,0,0
"Zfp185",10.8471,11.4448,9.2834,10.9851
"Mir2137",0,0,0,0
"Pnma5",0.6603,0.719,0.8539,1.0763
"Gm6858",0,0,0,0
"Pnma3",0.0336,0,0.2238,0.1519
"Xlr4a",0,0,0.4136,0.1684
"Xlr3a",0,0,1.1302,0.5753
"Gm20455",0,0,0,0
"Xlr5a",0,0,0,0
"Gm14685",0,0,0.0443,0.0451
"DXBay18",0.1201,0,0,0
"Xlr5b",0,0,0,0
"Spin2d",0,0,0,0
"Xlr3b",0,0.0313,0.1344,0.2052
"Xlr4b",0,0,0,0
"F8a",6.0367,4.9536,5.0187,6.3993
"Xlr4c",0.0513,0,0.0569,0
"Xlr3c",0,0,0.0802,0.0816
"Xlr5c",0,0,0,0
"Gm5639",0,0,0,0.0538
"Gm8501",0,0,0,0
"Gm45015",0,0,0,0
"Zfp275",28.8903,29.8205,38.8589,39.8465
"Gm18336",0.0997,0,0.0553,0.3375
"Gm26726",0,0,0,0
"Gm37741",0,0,0,0
"Zfp92",0.1529,0.1227,0.3389,0.0767
"Trex2",0.4506,0,0,0
"Haus7",48.4367,46.0221,55.9878,53.0408
"Bgn",0.7701,0.7557,0.9786,0.4875
"Atp2b3",0.0951,0,0.079,0.0268
"Gm9730",0,0,0,0
"Dusp9",128.1531,95.2979,84.3943,46.3056
"Pnck",1.1043,1.1392,0.902,0.5247
"Slc6a8",23.5935,22.0024,20.1572,20.8181
"Bcap31",168.6905,161.7072,146.5727,136.5933
"Abcd1",10.2207,9.6978,8.5123,7.7714
"Gm25226",0,0,0,0
"Plxnb3",0.0529,0,0,0.0398
"Srpk3",4.4853,5.2212,3.3298,3.5291
"Idh3g",114.5168,107.896,111.0499,96.8731
"Ssr4",42.2196,40.6142,39.4582,34.9078
"Pdzd4",17.7177,48.4024,54.2818,124.3262
"Gm14817",1.6035,3.1245,2.3699,7.2378
"Gm23615",1.7624,12.7269,11.722,21.8774
"L1cam",16.2631,14.5893,6.568,2.9913
"Arhgap4",1.1025,1.2394,1.2378,1.1484
"Avpr2",0.1191,0.1228,0.044,0.0448
"Naa10",40.312,40.0124,42.0118,37.0432
"Renbp",59.7141,51.0336,45.3674,49.9168
"Hcfc1",224.473,240.8091,218.5075,245.7168
"Gm8545",0.7151,0.4426,0.4756,0.1614
"Irak1",46.2026,41.7482,43.3795,43.0645
"Mir5132",0,0,0,0
"Mir718",0,0,0,0
"Mecp2",12.4999,10.4397,12.3979,11.257
"Opn1mw",0,0,0,0
"Gm6758",0.1086,0.3361,0.2407,0.1225
"Tex28",0,0,0,0
"Rpl3-ps2",0.2831,0.3894,0.9414,0.5324
"Tktl1",0,0.0478,0.1027,0.1568
"Flna",433.2704,378.9772,409.8878,386.064
"Emd",89.2533,82.8702,85.1632,73.4463
"Gm14686",0,0,0,0
"Rpl10",370.0156,377.6173,456.3032,463.5793
"Snora70",0,0,0,0
"Dnase1l1",8.912,7.5777,7.0649,5.8512
"Mir7091",7.2506,5.9837,9.6447,1.6364
"Gm14846",0,0,1.1758,2.9925
"Taz",22.6598,18.6168,22.0406,16.774
"Atp6ap1",98.9994,76.312,85.2322,78.1379
"Gdi1",101.4659,85.4425,88.8561,76.0428
"Fam50a",76.1058,83.83,70.8202,64.8074
"Mir7092",0,0,0,3.8022
"Plxna3",24.5256,21.731,20.4825,20.1296
"Lage3",28.5123,26.1968,25.5107,23.7954
"Ubl4a",34.4917,29.2624,30.0697,26.7027
"Slc10a3",11.3257,8.821,6.9049,10.0967
"Fam3a",19.6848,15.9315,17.4257,15.9709
"Ikbkg",11.9503,11.2932,13.3721,11.9074
"G6pdx",61.9661,69.4872,75.2033,74.5015
"Ctag2l1",0.1827,0,0,0
"Gm6881",0.1375,0.7094,0.1524,0
"Gm15361",0.258,0,0.286,0.2912
"Gm15362",0,0,0,0
"Gm15364",0,0,0,0
"Gm26125",0,0,0,0
"Gm4989",0,0,0.1695,0
"Olfr1326-ps1",0,0,0,0
"Olfr1325",0,0,0,0
"Gm26417",0,0,0,0
"Gm5640",0.04,0,0.0888,0
"Xlr5d-ps",0,0,0,0
"Spin2-ps2",0,0,0,0
"Xlr3d-ps",0,0,0.193,0.1965
"Gm15365",0,0.3939,0,0
"Gm22351",0,0,0,0
"Xlr4d-ps",0,0,0,0
"Ctag2l2",0,0,0,0
"Gm14755",0,0,0,0
"Olfr1327-ps1",0,0,0,0
"Gm14758",0,0,0,0
"Gm14695",0,0,0,0
"Gm8617",0,0,0,0
"Spin2-ps3",0,0,0,0
"Xlr5e-ps",0,0,0,0
"Gm5936",0,0,0.0444,0
"Gm14694",0,0,0,0
"Gm6897",0,0,0,0
"Gm14756",0,0,0,0
"Spin2-ps4",0,0,0,0
"Xlr3e-ps",0,0,0,0
"Xlr4e-ps",0,0,0,0
"Gm15363",0,0,0,0
"Gab3",0.265,0.3037,0.6201,0.6645
"Gm25629",0,0,0,0
"Gm15367",0.1128,0.1163,0,0
"Dkc1",129.2092,160.9929,181.3454,203.2776
"Gm25520",11.6501,11.0166,17.2187,20.8156
"Mpp1",15.266,12.8065,14.1177,12.9929
"Gm15378",0,0,0,0
"Fam220-ps",0,0,0,0
"Smim9",0,0,0,0
"Gm8503",0,0.2597,0.2791,0
"F8",1.2144,1.2886,1.7692,1.5792
"Gm6039",0,0,0.6095,0
"Gm8522",0.4751,0.5514,0.2633,0.4021
"Fundc2",35.5812,33.353,42.5421,41.0805
"Cmc4",5.9466,4.0596,9.5968,6.8092
"Mtcp1",5.4491,5.0934,10.4642,8.8051
"Brcc3",11.2424,12.4217,23.3141,25.6519
"Gm15379",0.8839,1.459,1.5678,2.9925
"Gm15385",0.6167,0.4772,0.3418,0.174
"Gm8666",0.3923,0.8094,1.3047,0.4427
"Vbp1",54.9153,64.2441,187.8612,202.1602
"Gm15384",0.4714,0.4863,1.3065,0.532
"Rab39b",0.8421,1.6679,6.2355,9.3507
"Gm15063",0,0,0.9932,0.8667
"Gm25421",0,0,0,1.5765
"Gm15065",0,0,0,0
"4933407K13Rik",4.328,3.7849,5.0542,4.6026
"Gm7153",7.8051,4.1557,9.7683,8.5237
"Pls3",128.4533,130.4755,222.9631,283.9919
"Gm23320",0,0,0.9999,0
"Oat-rs1",0,0.1803,0,0.0986
"Gm14715",0,0,0,0
"Gm7155",0,0,0,0
"Gm8692",6.8003,13.4907,5.2187,4.4273
"Gm14710",0,0,0,0
"Gm5397",0,0,0,0
"Gm14711",0,0,0,0
"Gm14707",0,0,0,0
"Gm14717",0.1765,0.1821,0.1957,0.3984
"Cldn34b3",0,0,0,0
"Gm14712",0.1484,0,0.1645,0
"Magea7-ps",0,0,0,0
"Gm14709",0,0,0,0
"Cldn34b4",0,0,0,0
"Gm5793",0,0,0,0
"Cldn34d",0,0,0,0
"Gm14716",0,0,0,0
"Gm14713",0,0,0,0
"Gm23280",0,0,0,0
"Gm14706",0,0,0.498,1.0139
"Gm14714",0,0,0,0
"Gm5398",0,0,0.1291,0
"Gm5757",0,0,0,0
"Gm5937",0,0,0.79,0.6032
"Tbl1x",132.2986,120.8091,140.4935,110.0824
"Gm23121",0.6622,2.0493,1.4681,0.7473
"Cldn34-ps",0,0.197,0,0
"Gm14746",0,0.1595,0.1714,0
"Gm14748",0,0,0,0
"Gm8722",0.4469,0.6147,0.4954,0.1681
"Prkx",14.8156,13.6962,15.417,12.7116
"Gm14742",0,0,0,0
"Pbsn",0,0,0,0
"Gm14744",0,0,0,0
"5430402E10Rik",0,0,0,0
"Gm14750",0,0,0,0
"Gm14753",0.4657,0.4804,0,0
"Gm16458",0,0,0,0
"Obp1a",0,0,0,0
"Gm5938",0,0,0,0
"Obp1b",0,0,0,0
"Gm14743",0,0,0,0
"Gm8749",0,0,0,0
"4930480E11Rik",0,0,0,0
"Gm14749",0,0,0,0
"Gm8754",0,0,0,0
"Gm14752",0.0552,0,0,0.0623
"Gm14745",0,0,0,0
"Prrg1",2.1306,1.7807,3.9909,2.716
"Gm22843",0,0,0.9477,3.859
"Gm8757",0,0,0,0
"Gm8761",0,0,0,0
"Gm14747",0.1164,0,0,0
"Fam47c",0,0,0,0
"Gm8770",0,0,0,0
"Gm5939",0.1594,0.329,0.2651,0.09
"Gm23556",0,0,0,0
"Gm14751",0,0,0,0
"Rps24-ps3",26.2175,25.8698,17.374,19.6165
"Cfap47",0.0805,0.1067,0.3058,0.2075
"Mageb16",1.1185,1.4575,1.3704,2.7237
"Gm4772",0,0,0,0
"Gm4773",0,0,0,0
"Gm14760",0,0.1183,0.2542,0.1294
"Gm6952",0,0,0,0
"Gm14768",0,0,0,0.1907
"Gm5940",0,0,0,0
"Gm8806",2.2798,2.6038,2.2564,2.297
"Gm6954",0,0.5252,0,0
"Gm14733",0,0,0,0
"Tmem47",32.2473,32.5907,134.5915,150.0563
"Gm14754",0,0,0.3498,0
"4930595M18Rik",0,0,0,0
"Actr3-ps",1.1227,1.5106,1.4609,1.7075
"Gm26174",0,0,0,0
"Gm22686",0,0,0,0
"Rpl10-ps4",0,0,0.444,0
"Gm24706",0,0,0,0
"Gm14740",0,0,0,0
"Gm14739",0,0,0,0
"Gm24470",0,0,0,0
"Gm14741",0,0,0,0
"Gm23671",0,0,0,0
"Dmd",1.1455,2.1649,3.9589,7.2239
"Tsga8",0.1071,0,0,0.1208
"Gm22580",0,0,0,0
"Gm14769",0,0,0,0.2992
"Gm14770",0,0,0,0
"Gm14771",0,0,0,0
"Gm16463",0.1589,0,0,0
"Fthl17a",5.7623,5.3782,0.3042,0.7741
"Gm14765",0,0,0,0
"Tab3",34.7526,29.7626,36.4572,32.1291
"Gm44378",0,2.8477,0,0
"Gk",3.6544,4.6551,7.7738,10.4516
"Gm14767",0,0,0,0
"Gm14764",1.098,0,0.4057,0.413
"Gm14766",0.3122,0,0.346,0
"Gm6964",0,0,0,0
"Gm14761",0,0,0,0
"Gm14762",0,0,0,0
"5430427O19Rik",0,0,0,0
"Gm14772",0,0,0,0
"Samt3",0,0,0,0
"Nr0b1",3.1048,6.6018,4.7761,20.5926
"Mageb4",0,0,0,0.1036
"Gm8839",0,0,0,0
"Mageb10-ps",0,0,0,0
"Gm8844",0.0438,0.0452,0.0486,0.0495
"Mageb8-ps",0,0,0,0
"Gm41",0,0,0,0
"Mageb6-ps",0,0,0,0
"AL645467.1",0,0,0,0
"Mageb7-ps",0,0,0,0
"Il1rapl1",0,0.0127,0.0272,0.0277
"Gm14775",0,0,0,0
"Gm8855",0,0,0,0
"Gm14776",0.3875,0.2665,0.4295,0.1457
"Gm24812",0,1.2484,1.3414,0.4552
"Gm14774",0,0,0,0
"Gm25006",0,0,0,0
"Gm8858",0,0,0,0
"Gm14793",0,0,0,0
"Gm8864",1.1342,1.1701,1.5088,0.896
"Gm14795",0,0,0,0
"Gm14792",0,0,0,0
"Ppp4r3c-ps",0,0,0,0
"Gm14794",0,0,0.6614,0
"Gm8876",0.5105,0.316,0.1132,0
"Gm27000",0.9524,0.1404,0.4525,0.4606
"Mir1906-2",0,0,0,0
"Gm27335",0,0,0,0
"Gm5759",0,0,0.1566,0.1594
"Gm8880",0,0,0,0
"Gm16412",0,0,0,0
"Gm14791",0,0,0,0
"Gm14796",0,0,0,0
"Gm14797",0,0,0,0
"Gm649",0,0,0,0
"AL732291.1",0,0,0,0
"Gm14805",0,0,0,0
"Dcaf8l",0,0,0,0.0309
"Gm14804",0,0,0,0
"Gm6973",0,0,0,0
"4932429P05Rik",0,0,0,0
"Gm7108",0.0672,0.0347,0.0373,0.0379
"Gm24954",0,0,0,0
"Nanog-ps1",0,0.4727,0,0
"4930415L06Rik",0,0,0,0
"Gm6027",0,0.1563,0.168,0
"Gm4746",0,0,0,0.0537
"Gm6977",0.4475,0.2308,0.248,0
"Gm44",0,0.119,0,0
"Gm14773",0,0,0,0
"Gm24835",0,0,0,0
"Gm14786",0,0,0,0
"Gm8908",0,0,0,0
"Gm14788",0,0,0,0
"Mageb2",0,0,0.0767,0
"Gm14783",0,0,0,0
"Gm5072",0,0,0,0
"Gm8914",0,0,0,0
"Gm14787",0,0,0,0
"Gm8916",0,0,0,0
"Gm14785",0,0,0,0
"1700084M14Rik",0,0,0,0
"Mageb17-ps",0,0,0,0
"Gm14781",0,0,0,0
"Mageb5",0,0,0,0
"Gm14782",0,0,0,0
"Gm7113",0,0,0,0
"Gm16465",0.1303,0.2017,0.1445,0.2206
"Gm5071",0,0,0,0
"Gm14784",0,0,0,0
"Mageb1",0,0,0,0
"Gm4911",0,0,0,0
"Gm4912",0,0,0,0
"Mageb18",0,0,0,0
"Gm14777",0,0,0,0
"Gm5941",0,0,0,0
"Gm6982",0,0,0.0814,0
"Gm25332",0,0,0,0
"Gm24973",0,0,0,0
"1700003E24Rik",0,0,0,0
"Gm24123",0,0,0,0
"BC061195",0,0,0,0
"Gm23454",0,0,0,0
"Arx",0.0261,0.0807,0.5784,0.2355
"Pola1",32.0423,34.5563,41.4696,50.2552
"Gm14780",1.3394,1.2953,0.9279,1.0864
"Gm23557",0.8301,0.8564,1.8404,0.9368
"Gm6985",0,0,0,0
"Pcyt1b",26.2607,23.7592,24.6296,25.942
"Pdk3",48.7581,50.9444,62.2296,63.906
"Supt20-ps",0.1469,0.1515,0.0814,0.9944
"Gm15164",0,0,0.4686,0
"AU015836",8.5533,8.8944,13.5175,9.4195
"Gm14790",0.0886,1.0968,0.0982,1.0998
"Gm15165",0,0.2354,0,0
"Gm6987",0,0,0,0
"Gm14798",0.5781,0.6957,1.8156,0.9785
"Zfx",21.8925,21.0755,31.44,32.3064
"Eif2s3x",45.6193,45.1693,51.8679,52.938
"Klhl15",3.34,3.1179,7.2222,5.7465
"Mir7673",0,0,0,0
"Gm5400",0,0,0,0
"Gm14826",0,0,0,0
"Gm14825",0,0,0,0
"CXorf58",0,0,0.1147,0
"Fam90a1b",0.9098,1.0559,0,0.1283
"Apoo",5.2031,4.2375,5.2617,8.9617
"Gm44477",1.0414,0,0,0
"Gm9003",2.8521,5.6392,2.8981,6.1688
"Gm14827",0.4821,0.6504,0.5755,0.4185
"AL627302.1",0,0,0,0
"Gm24595",0,0,0,0
"Maged1",360.5021,294.7526,240.2586,174.8833
"Gm9005",0.7549,0,0.4184,0
"Gm14831",0,0,0,0
"Gm5401",0,0,0,0
"Gm9009",1.0542,0.725,0.7791,0
"Gspt2",15.8159,18.3471,19.1103,23.113
"Gm5402",0,0.073,0.0785,0
"Zxdb",0.8971,0.8833,3.9776,3.6121
"Gm39526",0.3243,1.0036,2.6961,2.6532
"Gm7061",0.0809,0.0835,0.0897,0
