"","MD-R-EB-5","MD-R-EB-6","MD-R-EB-7","MD-R-EB-8"
"E430024P14Rik",0.1246,0.0477,0.0883,0.0847
"Tagap",1.6795,2.0423,2.309,1.8118
"Rsph3a",0.774,0.6957,1.2155,0.8229
"Gm1604a",0,0,0,0
"Gm49673",0,0,0,0
"Gm22416",0,0,0,0
"Rnaset2a",0.3944,0.4878,0.7736,0.6801
"Fgfr1op",71.4668,71.5552,76.4058,75.2859
"Ccr6",0.1312,0,0,0.0445
"Mpc1",3.7513,3.7487,3.0018,2.5313
"4930506C21Rik",0.6646,0.7633,0.4345,0.1042
"Sft2d1",9.3353,10.1509,7.8775,10.2528
"Gm49987",0,0,0.311,0
"Prr18",1.193,0.7647,1.0021,0.9893
"T2",0.2126,0.1628,0.0753,0.0361
"Gm46593",0,0.3436,0,0
"Gm5491",1.6683,2.2991,4.9623,1.0198
"T",7.3608,4.9816,1.8618,2.4105
"Pde10a",0.3552,0.2901,0.3019,0.2332
"Gm15425",0.1122,0.0859,0.0795,0.3812
"Gm17087",0.0923,0,0.1961,0.3761
"Gm15426",0,0,0,0
"1700010I14Rik",1.3719,1.4231,0.9403,1.6682
"Gm29711",0,0,0,0
"6530411M01Rik",0.1964,0.1128,1.0431,0.5002
"C87487",0,0,0,0
"Gm49806",0,0,0,0
"Gm8492",1.0277,1.1802,1.7468,0.7329
"Gm7947",0.0536,0,0,0
"Gm17748",0,0,0,0
"Gm17728",0,0,0,0
"Gm49807",0.0838,0,0,0
"Pabpc6",0.4091,0.4337,0.5349,0.3848
"Gm34684",0,0,0,0
"4930452A19Rik",0,0,0,0
"Gm34883",0,0,0,0
"Gm49808",0,0,0,0
"Gm34799",0,0,0,0
"Gm49809",0,0,0,0
"Qk",75.2287,71.9114,83.7996,73.0517
"1700110C19Rik",1.2732,1.2997,0.3006,0.2882
"Pacrg",0.5162,1.3338,0.2742,0.5259
"A230009B12Rik",0.065,0,0.069,0.0331
"Gm16168",0.06,0,0,0
"Gm16169",0.0604,0.1041,0.0642,0.277
"Prkn",0.6948,0.5244,0.7381,0.627
"Gm3145",0,0,0,1.4091
"Gm28505",0,0,0,0.3039
"Gm37402",0.0811,0.0699,0,0.0413
"Gm37332",0,0.041,0,0
"Gm28118",0,0,0,0
"Gm10513",0,0.036,0,0.016
"Agpat4",23.7334,23.8928,22.3405,21.9989
"Tdgf1-ps2",1.0043,0,0.4267,0.4093
"Map3k4",34.9392,34.7942,36.1964,33.7489
"Gm49962",0.4853,0.836,1.0311,0
"Gm24794",2.1735,1.6641,0,0
"4732491K20Rik",1.1504,0.9909,1.0185,0.7814
"Gm49964",1.035,0.2972,0,2.1089
"Gm6618",0,0,0,0
"Plg",0.0273,0.0314,0.1161,0.0835
"Slc22a3",0.3371,0.1549,0.0478,0.2977
"C030013G03Rik",0,0,0,0
"Slc22a2",0,0,0,0
"Slc22a1",0.0503,0,0,0
"Igf2r",96.6573,87.5036,64.851,69.8761
"Airn",0.1755,0.252,0.1865,0.1788
"Gm23833",1.2075,0.4623,0,0.4101
"Gm49959",0,0,0.8484,0.4068
"Gm49958",1.4367,0.66,0.6105,0.5855
"Gm16574",0.1361,0,0.2893,0.1387
"Gm7162",0.0991,0.1138,0.2105,0.3027
"Mas1",0.5033,0.4891,0.0823,0
"Gm24085",0,0,0,0
"Mrgprh",0.1044,0.1198,0.1109,0.0532
"Pnldc1",14.6426,12.2181,11.2614,10.1007
"Gm49926",7.1663,6.964,2.9281,7.301
"Mrpl18",135.4579,135.486,142.1293,144.0665
"Tcp1",372.4282,360.418,396.48,394.5729
"Gm26130",0,0,0,0
"Snora20",5.547,11.8308,8.4182,9.6879
"Acat3",4.7643,4.3677,4.8837,4.5559
"Acat2",104.8192,106.5975,127.152,113.6551
"Gm15946",2.1581,2.4785,2.5474,2.9316
"Wtap",68.816,66.6338,59.8092,59.6077
"Sod2",41.8977,37.1183,28.2949,26.836
"Gpr31b",0,0,0,0
"Tcp10b",0,0.0692,0.064,0.0307
"Gm11166",0,0,0,0
"Unc93a",0,0,0.072,0.069
"Gm23050",0,0,0,0
"Gm49898",0,0,0,0
"Gm10512",0,0,0,0
"Smok2a",0.0568,0,0,0
"Smok2b",0,0.0505,0,0
"Gm26500",0,0,0,0
"Gm36684",0,0,0,0.0334
"Gpr31c",0,0,0,0
"Tcp10c",0,0,0,0
"Gm19283",0,0,0,0
"Gm49934",0,0,0,0.1115
"Gm8597",0,0,0,0
"Gm25730",0,0,0,0
"Rnu6",0,0,0,0
"2700054A10Rik",0.3683,0.3785,0.6179,0.6518
"Gm49936",0.0496,0,0,0
"Gm16050",0,0.1419,0.0875,0
"Gm8603",0.1339,0.0769,0,0
"Smok4a",0.2189,0,0.093,0
"Gm26375",2.8707,0,0,0.9749
"Gm24867",2.8438,0,4.0282,3.8631
"Gm16046",4.1275,5.2445,2.6122,3.4893
"Tcte2",3.08,2.0478,1.8697,1.7931
"Afdn",117.0106,109.7864,111.6666,107.7914
"Gm3355",4.5821,2.8703,2.2126,4.456
"Gm49121",0.657,0.7546,0.8725,0.502
"Gm7168",0,0.0727,0,0
"Gm7356",0,0,0,0
"Gm7358",0,0,0,0
"4930488N24Rik",0.2657,0.6103,0,0.203
"Gm49903",0,0,0,0
"Dact2",22.2732,21.7532,17.4752,17.0343
"Gm34510",0,0,0.3562,0
"Gm34567",0.0342,0.0393,0,0.0349
"Smoc2",0.1021,0.0838,0.124,0.0892
"4930474M22Rik",0,0,0,0
"Gm49720",0,0,0,0
"Gm38551",0,0,0,0
"Thbs2",0.7676,1.3307,1.3848,0.9887
"Gm3222",4.6105,3.2946,4.789,4.6972
"Gm23352",0,0,0,0
"Wdr27",0.6047,0.4494,0.6046,0.4168
"Gm7393",0.9608,0.3153,0.8749,0.2797
"1600012H06Rik",20.5693,23.0218,21.6553,22.4306
"Phf10",60.2513,61.8235,64.9939,66.8309
"Gm3417",0.1354,0.1555,0,0.138
"9030025P20Rik",2.5364,2.4469,2.0478,2.5582
"Gm3448",0,0,0,0
"Gm3435",2.4826,2.5117,2.2606,2.2884
"Tcte3",0,0,0,0
"Ermard",5.4865,4.1471,4.2227,4.2635
"Gm35455",0.2811,0.3228,0.2986,0.3341
"Gm5091",0.1559,0.2686,0.4969,0
"Gm35576",0.0269,0.0155,0.0572,0
"Gm7423",0,0.2583,0,0.2291
"Dll1",9.3521,8.6144,9.3987,10.3607
"Fam120b",10.8662,11.6697,10.5881,10.5505
"Gm49668",1.8276,1.657,1.0218,1.274
"Gm49669",0.8547,1.6361,4.2375,0.8708
"Psmb1",99.7967,96.8916,109.6057,101.8983
"Tbp",16.4368,17.3582,16.0963,16.7003
"Pdcd2",0,0,0,0
"Gm7177",0.0618,0.2131,0.2628,0.189
"Prdm9",2.119,1.5954,1.7509,1.7511
"Gm18564",0.3467,0.6257,0.2105,0.2523
"Gm6686",0,0.4515,0,0
"Gm7450",0,0.3031,0.1869,0.1792
"Gm3507",0.3894,0.8943,0.8273,0.7934
"4933401D09Rik",0.979,0.6871,0.8089,0.7203
"Chd1",174.2492,177.5036,197.8871,186.1285
"Rgmb",9.5359,8.977,9.3295,9.4592
"Gm3292",0,0,0,0
"Gm25598",0,0,0,0
"Eif3s6-ps3",0.1504,0.1727,0.1598,0.383
"Gm49777",0,0,0,0
"Gm49778",0,0,0,0
"Gm46610",0,0,0,0
"Gm4786",0.1271,0.146,0.5401,0
"Gm3320",7.4769,5.7623,6.2708,5.7131
"Gm7477",0,0,0,0.1556
"Gm5223",0,0,0,0
"Gm6705",0.2961,0.3401,0.6292,0.3017
"Gm49775",0,0,0,0
"Gm7483",0,0,0,0
"BC002059",36.0414,33.3141,35.4539,38.0535
"Zfp960",14.5281,15.3745,18.6659,15.6537
"Zfp97",13.5669,14.3657,14.9345,16.2476
"Gm5165",38.1346,42.5417,42.3216,45.4828
"Gm6712",29.3704,26.6706,29.75,25.2255
"AC154200.1",1.1781,0.4651,0.8605,1.1628
"Oaz1-ps",6.071,8.8429,9.4382,6.1852
"Riok2",88.099,86.1073,92.5771,88.3277
"Gm26873",10.3476,10.0873,9.6292,8.9894
"Lix1",2.2448,2.2388,2.824,3.0092
"Gm5232",0,0,0.358,0
"Lnpep",30.0117,30.0279,36.0497,33.7542
"Gm49784",0.3709,0.8518,0.197,0.1889
"Gm7513",0.0954,0,0,0.0972
"Gm49787",0,0,0.4351,0.1565
"Vmn2r90",0.0269,0.0309,0,0.0274
"Gm23837",0,0,0,0
"Spaca6",18.0413,19.6317,11.5575,18.7022
"Mir99b",4.347,1.6641,0,0
"Gm25927",13.0039,10.9519,9.2097,15.0149
"Mirlet7e",0,0,0,0
"Mir125a",2.9832,1.7131,9.5076,1.5197
"Has1",1.5491,1.5212,1.2402,1.3723
"Fpr1",0,0,0,0
"Fpr2",0,0,0,0
"Fpr3",0.5599,0,0.6798,0.4075
"Gm7531",0,0,0,0
"Gm7535",0.2283,0.3933,0.6064,0.3489
"Gm5966",0,0,0,0
"Fpr-rs5",0,0,0,0
"Fpr-rs4",0,0,0,0
"Vmn2r124",0.0137,0.0079,0.0145,0
"Vmn2r91",0,0,0,0
"Vmn2r92",0,0,0,0
"Vmn2r94",0.0076,0,0,0
"Vmn2r93",0.0092,0,0,0
"Vmn2r95",0,0,0.0193,0
"Gm49963",0,0,0,0
"Vmn2r-ps114",0,0,0,0
"Vmn2r96",0,0,0,0
"Vmn2r-ps115",0,0,0,0
"Vmn2r-ps116",0,0,0,0
"Vmn2r-ps117",0,0,0.0784,0
"Vmn2r97",0.1506,0.1258,0.1454,0.1604
"Vmn2r-ps118",0,0,0,0
"Vmn2r98",0,0,0,0
"Vmn2r127",0.0394,0,0.0838,0
"Gm49753",0,0,0,0
"Gm49752",0,0,0,0
"Vmn2r-ps120",0,0,0,0
"Vmn2r99",0,0.0124,0,0.011
"4930549P19Rik",0.0934,0.0536,0.0992,0.2855
"Vmn2r-ps121",0,0,0,0
"Vmn2r100",0.0175,0,0,0
"Vmn2r101",0,0,0,0
"Vmn2r102",0,0,0,0.0059
"Vmn2r-ps122",0,0,0,0
"Vmn2r103",0,0,0,0
"Vmn2r-ps123",0,0,0,0
"Vmn2r-ps124",0,0,0,0
"Vmn2r-ps125",0,0,0,0
"Vmn2r104",0.0087,0,0,0
"Gm3547",0,0,0,0
"Vmn2r-ps126",0,0,0,0
"Fpr-rs7",0,0,0,0
"Vmn1r-ps139",0,0,0,0
"Fpr-rs6",0,0,0,0
"Vmn1r-ps140",0,0,0,0
"Vmn2r105",0,0,0,0
"Vmn2r106",0,0.0334,0,0
"Vmn2r-ps127",0,0,0,0
"Vmn2r107",0,0,0,0
"Gm7217",0,0,0,0
"Vmn1r-ps141",0,0,0,0
"Vmn1r224",0,0,0,0
"Vmn1r-ps142",0,0,0,0
"Vmn1r-ps143",0,0,0,0
"Vmn2r108",0,0.0134,0,0
"Vmn1r225",0,0,0,0
"Vmn2r109",0,0,0,0
"Vmn2r110",0,0.0128,0,0.0114
"Gm5145",0,0,0,0
"Fpr-rs3",0,0,0,0
"Gm5492",0,0.2284,0,0.6079
"Vmn1r226",0,0,0,0
"Vmn1r227",0,0,0,0.015
"Vmn1r228",0,0,0,0
"Vmn1r229",0,0,0,0
"Vmn1r230",0,0,0,0
"Vmn1r231",0,0,0,0
"Gm49761",0,0,0.3275,0
"Vmn1r232",0,0,0,0
"Vmn1r-ps144",0.2187,0.137,0.1267,0.1418
"Ppp2r1a",269.8858,266.2387,258.8475,241.6058
"Vmn1r-ps145",5.0237,4.3958,5.0827,3.6558
"Vmn1r233",0,0,0,0
"Zfp160",14.7478,14.816,16.476,16.634
"Gm5681",0,0.076,0.1406,0
"Vmn1r-ps146",0,0,0,0.1968
"Gm5092",0,0,0.1077,0
"Gm6811",0,0,0,0.2696
"Gm7732",0,0,0,0
"Gm7736",0,0,0,0
"Gm7740",0,0,0,0
"Gm7742",0,0,0,0
"Vmn1r-ps147",0,0,0,0
"Vmn1r234",0,0,0,0
"Vmn1r-ps148",0,0,0,0
"Vmn1r235",0,0,0.0586,0
"Vmn1r-ps149",0,0,0,0
"Vmn1r236",0,0.0152,0,0
"Gm26384",0,0,0,0
"Vmn1r237",0,0,0,0
"Vmn1r-ps150",0,0,0,0
"Gm18269",0.0613,0.0703,0.2603,0
"Zfp677",5.0072,5.7106,6.4275,4.9951
"Gm18519",0.1951,0.56,0.2072,0.8943
"Gm49691",0.1755,0.2015,0.9321,0.3576
"Zfp54",7.9153,8.4733,10.6536,11.4941
"Zfp51",31.8792,31.6789,34.3269,36.8948
"Zfp53",16.8775,16.5706,20.6014,18.948
"Gm50433",1.4134,1.0049,1.144,1.7143
"9330136K24Rik",0.8186,0.3291,0.6957,0.9591
"Zfp52",17.279,18.1138,19.48,23.3195
"Zfp948",22.6038,21.4791,25.0286,25.9513
"Gm49954",0,0,0,0.4898
"Gm30531",0.6107,0.526,0.519,1.0887
"Gm41541",0.6558,0,0,0
"Zfp983",2.7023,2.5684,2.6233,2.1598
"Gm10509",6.7379,7.1855,6.391,5.5162
"Gm10226",29.0369,24.2112,27.889,19.0465
"Zfp760",24.6045,25.877,23.9622,29.02
"Zfp229",22.0466,19.8567,17.9064,16.7504
"Gm18270",0.4551,0.2987,0.4144,0.3312
"4930515G13Rik",0.2062,0.2368,0,0.4201
"Gm9818",0,0.4568,0,1.2157
"Zfp820",20.3788,20.6157,19.9972,21.5402
"Zfp995",11.754,11.7702,12.7249,12.595
"Gm6540",5.5478,4.5682,6.0048,6.3986
"Zfp942",27.9468,28.9282,30.611,32.2647
"Zfp943",7.0149,7.5208,9.0507,8.0753
"Gm7805",1.3584,0.7801,1.9242,2.9986
"Gm7809",7.6551,7.6926,7.261,8.0776
"Gm49950",0.3293,1.891,1.3994,2.0131
"Gm9772",0.6947,0.3627,1.3419,1.0295
"Gm7052",0,0.3082,0.1425,0.205
"Gm7818",8.26,10.2159,11.2908,11.7697
"Zfp947",5.015,5.4756,5.5527,6.7285
"Gm9514",0.3017,0.7795,1.2818,0.922
"Zfp994",10.1804,11.2623,10.6826,12.3404
"Gm7072",34.6276,32.3242,37.2824,41.1685
"Gm49951",1.781,1.4318,1.7029,1.4516
"Zfp944",45.833,42.8462,41.7234,43.7255
"Zfp758",28.8875,28.0449,25.3622,24.4619
"Zfp946",51.0914,50.3651,44.4666,52.9369
"Gm49955",0,0.7766,0,1.3778
"Gm49956",1.035,1.1887,0,0.5272
"Gm19012",0.5155,0,0.2738,0.5252
"Vmn2r111",0,0.0159,0.0884,0.0424
"Vmn2r112",0,0,0,0.0084
"Gm9805",12.7592,13.8468,15.2956,9.6599
"Gm20008",121.7162,109.8526,82.7471,95.1403
"Gm5224",14.7798,13.9786,8.6202,8.5623
"Gm5493",0.7278,0.2985,0.3314,0.4237
"Gm16386",17.2028,16.1092,12.9332,14.5603
"Zfp945",23.5105,22.9472,24.4677,25.1208
"Gm32892",0.5897,0.4515,0.8353,0.6008
"Gm18214",0.0539,0,0,0.1098
"Vmn2r-ps128",0,0,0,0
"Vmn2r113",0,0.0061,0,0.0054
"Vmn2r-ps129",0,0,0,0
"Gm18415",0,0,0,0
"Gm18396",0,0,0,0
"Vmn2r-ps130",0,0,0,0
"Gm18397",0,0,0,0
"Gm18416",0,0,0,0
"Vmn2r-ps131",0,0,0,0
"Vmn2r-ps132",0,0,0,0
"Zfp40",14.9362,15.0223,14.9537,14.2026
"Vmn2r-ps133",0,0,0,0
"Vmn2r114",0.0135,0,0,0.0069
"Vmn2r115",0.0072,0.0165,0,0.0219
"Vmn2r116",0,0,0,0
"Gm49952",0,0,0,0
"Vmn2r-ps134",0,0,0,0
"Vmn2r117",0,0,0,0
"Olfr752-ps1",0,0,0,0
"Gm7898",0,0,0,0.3122
"6330415G19Rik",1.3741,1.4346,0.7962,1.209
"Casp16",0.3957,0.9846,0.4204,0.2016
"Zfp213",13.1791,13.8779,12.8373,14.0041
"Gm49092",2.4924,2.4891,2.0722,2.0977
"Zfp13",21.9918,23.4996,26.3288,23.6523
"Zscan10",181.7646,181.4211,175.8911,192.2383
"Gm7912",0.3058,0.1171,0.2166,0
"Mmp25",43.2843,44.8774,38.2002,47.8202
"Gm49935",13.3831,18.6057,19.4554,17.2229
"Gm7773",5.796,5.1772,2.0524,6.8892
"Bicdl2",6.328,6.3012,5.4401,7.5277
"Thoc6",71.7421,63.8787,58.8228,59.7787
"Hcfc1r1",70.3023,70.6467,53.3142,51.5609
"Tnfrsf12a",29.1376,27.8558,16.0626,19.7368
"Cldn6",231.2679,272.5724,184.9521,198.509
"Cldn9",4.0066,3.9556,1.7922,2.2916
"AC122821.1",0.3299,0.1894,0,0
"1520401A03Rik",0.2961,0.3684,0.0524,0.2011
"Pkmyt1",25.5872,21.0401,20.4681,20.3385
"Paqr4",5.5242,4.9785,3.9124,4.2211
"Kremen2",2.3888,2.6337,2.1317,1.5089
"9530082P21Rik",1.1102,1.1548,1.2017,1.1098
"Flywch1",47.6004,50.5437,48.3449,53.5582
"Gm49163",10.7904,13.0533,12.8387,12.4591
"Gm16275",1.2821,1.7997,2.4214,1.4514
"Flywch2",22.3024,29.122,19.9062,17.0154
"Srrm2",479.3251,452.9171,427.5386,445.6826
"Gm49911",36.4018,31.6588,39.0464,35.6461
"Mir5125",139.948,154.8258,98.2054,138.6555
"Elob",190.8164,189.2305,163.2483,176.2948
"Prss33",0.7375,0.5863,0.7232,0.578
"Prss41",10.0586,10.8904,9.2173,9.1134
"Prss32",0.1105,0.3172,0.2348,0.0563
"Gm15947",0.074,0.0425,0,0.0377
"Prss21",0.0457,0,0,0
"Dcpp1",0,0,0,0
"Dcpp2",0,0,0,0
"Gm50058",0,0.5527,0.2556,0.2452
"Gm50057",0,0,0,0
"Gm41545",0.9569,0.8242,1.0165,0.9749
"Gm50059",0.2511,0.2883,0,0.1279
"Dcpp3",0,0,0,0
"Sbp",0,0.0792,0,0
"Sbpl",0,0,0,0
"Prss30",0.0418,0,0,0
"Prss22",0.3064,0.088,0.1628,0.1561
"Gm50066",0,0,0,0
"Gm27700",1.2522,0,0,0
"Gm25092",0,0.903,0,0
"Gm5225",0.3993,1.1465,0.4242,0.2034
"Prss27",0.4857,0.6508,0,0.5773
"Kctd5",60.3414,58.9623,55.4076,54.4946
"Pdpk1",29.8679,27.5267,30.7444,27.0936
"Gm50071",3.7567,4.1089,2.6606,2.9161
"Gm50070",2.0085,1.4417,0.7112,1.961
"Amdhd2",25.614,23.686,18.4938,20.7297
"Atp6v0c",27.9053,26.9189,17.7678,27.4834
"Tbc1d24",12.4343,11.0403,9.9732,9.2626
"Ntn3",2.7596,2.5537,2.6153,3.034
"BC028777",7.1416,5.6526,4.101,3.7363
"Tedc2",31.6497,29.8184,26.7799,26.2901
"Ccnf",84.2001,78.5099,68.7686,68.3485
"Mir5134",1.3004,8.9606,0,2.6497
"Mir6965",7.9242,9.1006,3.3673,4.8439
"Abca17",0.0364,0.0209,0.0774,0.0742
"Gm24427",0,0,0,0
"Abca3",7.9097,6.9341,5.8164,6.5151
"Gm25618",0,0,2.0141,0
"D330041H03Rik",2.0291,1.7711,1.5521,1.9019
"Rnps1",62.2696,58.6413,59.9772,60.1779
"Eci1",32.2364,33.8456,32.0169,31.2393
"Dnase1l2",1.2635,1.6012,1.2034,1.5092
"E4f1",15.4643,14.8262,13.1329,14.8256
"Pgp",53.9792,46.5695,48.8238,57.2746
"Mlst8",17.6331,16.8888,16.2784,15.1919
"Bricd5",0,0,0,0
"Gm50062",0.1789,0,0.3801,0.1823
"Caskin1",3.9146,3.7259,3.5035,3.674
"Traf7",70.2342,70.9006,68.4834,67.8945
"Rab26",15.0083,18.4616,13.148,19.5298
"Rab26os",52.858,58.1268,50.7328,75.8918
"Snord60",0,0,0,0
"Gm33508",0,0.0567,0,0.1006
"Pkd1",9.0335,8.2274,7.8208,8.2183
"Gm24589",1.079,1.2392,0,2.1987
"Tsc2",47.0775,45.5054,43.3701,39.5089
"Nthl1",14.4794,12.6002,12.924,13.0788
"Slc9a3r2",11.385,12.8991,15.6376,12.0678
"Npw",3.3386,2.5562,2.3645,2.9155
"Zfp598",92.5762,88.7641,80.227,76.8863
"Syngr3",12.3421,11.9807,11.2384,14.7696
"Gfer",61.3764,56.9648,51.0028,54.3321
"Noxo1",1.2792,0.7732,0.7868,0.6516
"Tbl3",45.0067,43.7598,47.3007,43.5268
"Rnf151",2.2917,2.6319,1.2624,3.0266
"Rps2",1427.4497,1432.1656,1235.9221,1256.3705
"Snhg9",10.531,19.0964,15.3092,22.5875
"Snora78",129.9574,148.3402,80.8148,184.8774
"Snora64",0,0,0,0
"Ndufb10",85.428,90.1657,88.3629,95.8654
"Rpl3l",1.4199,1.3471,0.9182,0.6919
"Msrb1",31.1225,29.6313,28.9512,27.0255
"Hs3st6",0.8216,0.6862,1.1109,0.6849
"Gm50022",0,0,0,0
"Meiob",1.0701,0.6468,0.9573,0.918
"Hagh",29.9293,28.6946,32.7551,29.409
"Fahd1",12.3259,13.2067,14.1915,15.2235
"Igfals",3.1066,4.377,2.9941,3.4914
"Nubp2",54.21,49.1759,51.2639,48.2137
"Spsb3",4.5884,5.3124,4.597,4.3707
"Eme2",6.2718,6.7175,5.0644,6.6308
"Mapk8ip3",18.6027,18.5718,16.5057,18.406
"Mrps34",10.4674,9.9895,8.875,11.4152
"Nme3",2.4315,3.4574,5.1662,4.7186
"Jpt2",193.7861,187.4398,179.0839,173.3894
"Cramp1l",38.5659,35.359,35.7581,33.4007
"Ift140",12.6712,12.8328,11.9999,11.3593
"Tmem204",0.7251,1.0287,0.8156,1.0429
"Telo2",16.2927,15.6559,14.8319,16.5474
"Ptx4",0,0,0,0
"Clcn7",36.9412,32.6501,31.1183,30.1556
"Ccdc154",0.6929,0.5305,0.5725,0.549
"Gm38655",0,0,0,0
"BC003965",23.4245,25.2909,21.9735,24.3636
"Unkl",7.8312,6.7967,6.23,6.5212
"Gnptg",22.5952,20.8736,21.1769,21.1821
"Tsr3",40.0785,43.4875,35.6164,38.8383
"Baiap3",2.4802,2.461,1.0539,1.132
"Mir3547",1.1526,0,0,0
"Ube2i",83.1046,79.6732,78.7775,80.6275
"Prss34",0,0,0,0
"Gm25921",0,0,0,0
"Prss28",0,0,0,0
"Prss29",0,0,0,0
"Gm5430",1.1085,1.0185,0.9421,0.7906
"Gm50085",0,0,0,0
"Tpsab1",0,0,0,0
"Tpsb2",0,0.0731,0,0
"Tpsg1",0.146,0,0.1552,0.0744
"Cacna1h",2.6493,2.4579,2.6489,2.0428
"Tekt4",0,0,0.1079,0.1552
"Sstr5",0.2598,0.1705,0.6308,0.4159
"Gm33727",0,0,0,0
"Gm50025",0,0,0,0
"Gm33801",0,0,0,0
"Rpsa-ps6",0,0,0,0
"Gm50026",0,0,0,0
"Sox8",1.3012,1.1955,1.3823,1.2263
"Cerox1",1.0506,0.7678,0.8117,1.1677
"Lmf1",3.9859,3.7118,3.489,3.711
"Gm22645",0,0,0,0
"4930541O19Rik",0,0,0,0
"Gm50312",0,0,0,0.154
"Gm5836",0,0.1505,0,0
"Gng13",2.4931,3.0139,1.394,2.4063
"Chtf18",33.7654,31.5456,30.2579,28.0819
"Rpusd1",16.9423,19.3933,18.1767,16.0076
"Mslnl",0,0.0887,0,0
"Gm25083",0,0,0,0
"Msln",0.1324,0,0.0703,0
"1700080C20Rik",1.0906,0,0,0
"Ciao3",11.4747,12.1486,11.1511,11.2753
"Haghl",8.9418,9.6963,7.3385,9.6965
"Mir6966",0,0,0,0
"Ccdc78",1.5325,2.035,0.9157,2.2443
"Fam173a",9.2128,9.3538,7.7541,8.1618
"Gm50367",0,0,0,0
"Metrn",12.0769,12.2635,9.4295,11.5094
"Fbxl16",9.6425,11.3013,9.4926,9.6222
"Wdr24",30.6478,30.1063,28.7593,27.7012
"Jmjd8",10.9555,12.9619,10.1543,12.7346
"Stub1",49.4675,48.7148,40.055,48.5416
"Mir3082",0,0,0,0
"Rhbdl1",1.0008,1.2845,1.7511,1.2595
"Gm20683",0.509,0.334,0.7724,0.4815
"Rhot2",27.1272,26.9847,24.5489,24.0082
"Wdr90",13.0203,12.7157,10.9798,11.6433
"Mcrip2",13.3481,13.9928,12.6962,11.4644
"Mettl26",18.2069,21.5694,18.6707,16.0916
"Wfikkn1",6.0394,4.7771,4.164,4.7268
"Rab40c",26.6853,24.5099,23.3337,23.6467
"Cox7c-ps1",0.5453,0.3131,0.5793,0.8334
"Gm16278",1.6652,0.675,1.0406,0.9481
"Pigq",28.4916,28.3136,25.3537,22.2145
"Nhlrc4",0.175,0.1005,0.093,0.2675
"A930017K11Rik",0.6392,0.4588,0.679,0.407
"D630044L22Rik",0.6844,0.6681,0.3635,0.3835
"Capn15",26.6456,23.4847,21.0277,19.7512
"1700022N22Rik",2.5482,1.6417,3.0372,1.6463
"Rab11fip3",25.566,26.6234,23.4617,23.5136
"Gm17814",0.2406,0,0,0
"Decr2",31.3887,30.3844,28.106,28.4344
"Nme4",48.5352,49.5553,47.4059,46.4431
"Gm8186",14.9291,8.0684,8.3963,4.4735
"Tmem8",18.7317,18.2789,16.9577,14.8404
"Mrpl28",102.7532,103.7418,103.3805,99.8181
"Axin1",72.734,67.434,71.385,64.0056
"Gm49983",0.6979,1.3359,0.9886,0.9481
"Pdia2",1.827,1.6245,1.2522,1.5011
"Arhgdig",18.5891,19.9354,18.1653,18.4767
"Rgs11",4.2202,4.7914,3.9453,5.4052
"Fam234a",21.7459,21.1454,16.1522,17.9606
"Gm23123",1.4088,2.4268,1.4966,0.7176
"Gm3946",1.4421,1.2422,2.8087,1.3468
"Gm20026",0.6379,2.1979,0.6777,0.325
"Gm50007",0,1.2134,0,0
"Luc7l",77.9973,73.4418,82.3581,76.3184
"Gm50013",4.6711,6.3864,6.6164,9.0647
"Gm16580",17.7116,18.3402,19.9467,14.7907
"Hba-ps4",12.2533,11.2058,7.2318,7.3978
"Gm50015",0,0,0,0
"Neurl1b",1.9225,1.4352,0.9531,1.5017
"Gm50269",0.2169,0.1495,0,0.0442
"Gm34455",0.6427,0.4921,0.1951,0.5925
"Dusp1",36.4855,35.358,33.4552,29.8059
"Gm50274",0,0,0,0
"Gm50275",0,0,0,0.1385
"Gm8225",0.4616,0.3976,0.2452,0.3527
"Ergic1",33.3117,33.9844,35.4489,32.3104
"Gm22420",1.61,1.849,3.4207,2.4604
"Gm17218",4.2056,3.4094,4.205,3.0245
"Atp6v0e",35.3858,37.187,39.3043,37.6937
"Crebrf",19.1988,18.39,23.1511,21.8886
"Bnip1",10.8774,11.0105,12.6099,11.4258
"Nkx2-5",0.413,0.8809,0.5015,1.1422
"Gm17382",0,0,0,0.0646
"Gm20468",0.1752,0,0.2481,0.119
"Gm29819",0.6629,0.7614,0,0.6754
"Gm41555",0,0,0,0
"Kifc5b",23.7401,20.4011,18.8131,20.7234
"Gm27775",0,0,3.7156,0
"Phf1",7.8269,8.1535,5.0693,5.7509
"Cuta",29.5341,30.0564,26.1604,25.4752
"Mir6968",0,0,0,0
"Syngap1",26.9563,28.4539,25.3409,26.7923
"Mir3083",6.3394,3.6402,3.3673,1.6146
"Zbtb9",0.0874,0.0335,0.2476,0.0297
"Gm50253",0.5464,0.6275,0.344,0.3299
"Gm50254",3.0542,3.1383,3.0738,1.4739
"Ggnbp1",2.0446,1.9602,1.3599,1.9744
"Bak1",66.0329,67.3181,77.8938,66.6736
"Gm50295",0.9848,0.9048,0.8369,0.4013
"Itpr3",29.4765,26.4646,24.062,22.9957
"Mir7677",0,0,0,0
"Itpr3os",0.2555,0.2934,1.0857,0.3904
"Uqcc2",104.5809,104.3799,94.2357,101.4857
"Gm50316",0,0,0,0
"Ip6k3",0.0866,0,0,0
"Lemd2",19.104,19.0243,15.6965,15.9226
